geo,week,spend,revenue
Geo 30,2022-09-12,37805.05,284984.89
Geo 30,2022-09-19,37365.36,317101.37
Geo 30,2022-09-26,35900.22,302730.23
Geo 30,2022-10-03,31575.38,271246.77
Geo 30,2022-10-10,32672.49,321208.94
Geo 30,2022-10-17,34294.54,292008.01
Geo 30,2022-10-24,32698.69,341648.06
Geo 30,2022-10-31,35740.37,311586.59
Geo 30,2022-11-07,38962.34,349866.06
Geo 30,2022-11-14,37205.83,328273.31
Geo 30,2022-11-21,41621.77,328916.82
Geo 30,2022-11-28,41616.86,348620.09
Geo 30,2022-12-05,38108.34,310809.78
Geo 30,2022-12-12,37141.52,339609.41
Geo 30,2022-12-19,39304.07,356341.66
Geo 30,2022-12-26,39834.38,339906.77
Geo 30,2023-01-02,40843.71,330684.45
Geo 30,2023-01-09,44172.56,345264.13
Geo 30,2023-01-16,39706.85,335677.66
Geo 30,2023-01-23,43170.91,319131.95
Geo 30,2023-01-30,41552.79,320008.97
Geo 30,2023-02-06,42382.42,323478.99
Geo 30,2023-02-13,39227.43,326956.93
Geo 30,2023-02-20,44379.01,338556.06
Geo 30,2023-02-27,42902.03,341075.6
Geo 30,2023-03-06,43159.46,337581.03
Geo 30,2023-03-13,44881.45,303792.07
Geo 30,2023-03-20,45640.83,327370.1
Geo 30,2023-03-27,41772.63,352110.82
Geo 30,2023-04-03,40351.92,353948.72
Geo 30,2023-04-10,39775.93,362909.01
Geo 30,2023-04-17,40844.89,343300.94
Geo 30,2023-04-24,40872.47,401061.95
Geo 30,2023-05-01,46402.03,389747.63
Geo 30,2023-05-08,42878.81,348582.8
Geo 30,2023-05-15,42649.59,351023.21
Geo 30,2023-05-22,45867.15,354652.58
Geo 30,2023-05-29,39851.53,369283.98
Geo 30,2023-06-05,38188.77,365077.13
Geo 30,2023-06-12,38434.43,344441.77
Geo 30,2023-06-19,38649.44,335062.92
Geo 30,2023-06-26,40943.8,358228.41
Geo 30,2023-07-03,39411.33,348478.54
Geo 30,2023-07-10,40527.31,370625.77
Geo 30,2023-07-17,36364.55,352233.96
Geo 30,2023-07-24,36542.22,339177.83
Geo 30,2023-07-31,39393.37,340879.86
Geo 30,2023-08-07,37519.33,317400.36
Geo 30,2023-08-14,35787.91,338857.83
Geo 30,2023-08-21,38720.16,267612.25
Geo 30,2023-08-28,34088.61,274560.65
Geo 30,2023-09-04,36011.66,310408.17
Geo 30,2023-09-11,34432.48,329538.36
Geo 30,2023-09-18,35011.2,313717.26
Geo 30,2023-09-25,34085.62,338663.7
Geo 30,2023-10-02,42124.99,324170.88
Geo 30,2023-10-09,38328.24,283546.25
Geo 30,2023-10-16,39545.76,325297.7
Geo 30,2023-10-23,36211.38,332049.28
Geo 30,2023-10-30,40256.48,307245.28
Geo 30,2023-11-06,34205.39,332597.4
Geo 30,2023-11-13,31857.04,324044.8
Geo 30,2023-11-20,35208.29,343432.7
Geo 30,2023-11-27,38939.51,290077.02
Geo 30,2023-12-04,36253.41,324569.56
Geo 30,2023-12-11,41100.32,310513.11
Geo 30,2023-12-18,39164.1,347429.48
Geo 30,2023-12-25,39678.62,315241.96
Geo 30,2024-01-01,41070.35,320514.46
Geo 30,2024-01-08,41451.19,319826.14
Geo 30,2024-01-15,39148.18,308320.99
Geo 30,2024-01-22,40521.29,318913.83
Geo 30,2024-01-29,43190.58,347520.79
Geo 30,2024-02-05,45038.66,366216.58
Geo 30,2024-02-12,44695.54,346998.87
Geo 30,2024-02-19,50364.3,373126.33
Geo 30,2024-02-26,48112.34,351586.81
Geo 30,2024-03-04,45009.64,362919.81
Geo 30,2024-03-11,48061.99,375452.78
Geo 30,2024-03-18,47843.29,377850.87
Geo 30,2024-03-25,45418.09,359700.29
Geo 31,2022-04-04,34031.56,261664.7
Geo 31,2022-04-11,34869.02,261964.56
Geo 31,2022-04-18,29884.77,247882.57
Geo 31,2022-04-25,32029.08,250110.42
Geo 31,2022-05-02,37991.06,283009.49
Geo 31,2022-05-09,34391.95,297191.8
Geo 31,2022-05-16,35133.91,246091.97
Geo 31,2022-05-23,31441.55,256140.27
Geo 31,2022-05-30,33691.31,286161.11
Geo 31,2022-06-06,30697.75,293473.24
Geo 31,2022-06-13,32899.08,266249.3
Geo 31,2022-06-20,34701.77,295192.03
Geo 31,2022-06-27,34656.67,284849.93
Geo 31,2022-07-04,32306.69,254672.9
Geo 31,2022-07-11,29875.41,236025.47
Geo 31,2022-07-18,28287.96,263850.64
Geo 31,2022-07-25,29225.81,251810.22
Geo 31,2022-08-01,31603.09,275112.33
Geo 31,2022-08-08,30756.71,251767.78
Geo 31,2022-08-15,33226.4,279562.89
Geo 31,2022-08-22,34014.85,263915.17
Geo 31,2022-08-29,29655.83,250024.91
Geo 31,2022-09-05,32331.06,272967.33
Geo 31,2022-09-12,29040.32,284465.72
Geo 31,2022-09-19,26489.87,240932.58
Geo 31,2022-09-26,30893.51,219175.03
Geo 31,2022-10-03,27267.54,229382.88
Geo 31,2022-10-10,30609.88,227128.2
Geo 31,2022-10-17,32229.16,236899.36
Geo 31,2022-10-24,34076.76,256903.13
Geo 31,2022-10-31,34606.1,244962.04
Geo 31,2022-11-07,31199.96,289800.98
Geo 31,2022-11-14,32444.2,280008.59
Geo 31,2022-11-21,29340.89,259713.62
Geo 31,2022-11-28,31135.99,275018.51
Geo 31,2022-12-05,31281.92,251369.74
Geo 31,2022-12-12,34863.95,259654.44
Geo 31,2022-12-19,34875.51,258583.73
Geo 31,2022-12-26,34115.24,239929.15
Geo 31,2023-01-02,33236.09,269226.37
Geo 31,2023-01-09,34495.61,262074.58
Geo 31,2023-01-16,38407.69,231865.75
Geo 31,2023-01-23,36746.87,232495.91
Geo 31,2023-01-30,35813.21,227927.1
Geo 31,2023-02-06,34709.48,232995.56
Geo 31,2023-02-13,35400.68,295950.56
Geo 31,2023-02-20,32725.49,274612.36
Geo 31,2023-02-27,30759.95,297611.19
Geo 31,2023-03-06,34748.4,270132.23
Geo 31,2023-03-13,36758.13,247068.75
Geo 31,2023-03-20,39594.4,283443.04
Geo 31,2023-03-27,40432.59,306275.11
Geo 31,2023-04-03,35219.77,302435.57
Geo 31,2023-04-10,38929.06,299188.79
Geo 31,2023-04-17,38969.35,280834.72
Geo 31,2023-04-24,34987.53,285891.75
Geo 31,2023-05-01,39437.97,270863.83
Geo 31,2023-05-08,36451.34,272242.25
Geo 31,2023-05-15,38343.08,309643.36
Geo 31,2023-05-22,35332.68,322061.12
Geo 31,2023-05-29,32232.15,288313.49
Geo 31,2023-06-05,34099.34,293937.81
Geo 31,2023-06-12,32508.19,235430.26
Geo 31,2023-06-19,35527.86,244365.78
Geo 31,2023-06-26,29524.63,249291.93
Geo 31,2023-07-03,31335.04,220715.01
Geo 31,2023-07-10,32710.28,241544.84
Geo 31,2023-07-17,30585.6,243720.94
Geo 31,2023-07-24,29590.53,273099.46
Geo 31,2023-07-31,34575.13,243396.62
Geo 31,2023-08-07,33528.66,259027.17
Geo 31,2023-08-14,30315.05,259792.38
Geo 31,2023-08-21,30522.02,238793.85
Geo 31,2023-08-28,33338.33,280346.33
Geo 31,2023-09-04,31862.27,280173.77
Geo 31,2023-09-11,29365.35,247773.93
Geo 31,2023-09-18,30143.76,269860.09
Geo 31,2023-09-25,32101.2,243033.04
Geo 31,2023-10-02,30593.64,247084.08
Geo 31,2023-10-09,29220.79,261841.58
Geo 31,2023-10-16,29486.33,258458.03
Geo 31,2023-10-23,31881.24,229279.03
Geo 31,2023-10-30,32636.38,236813.83
Geo 31,2023-11-06,34164.63,253203.24
Geo 31,2023-11-13,30538.55,252421.76
Geo 31,2023-11-20,32218.75,284497.41
Geo 31,2023-11-27,36401.38,265295.15
Geo 31,2023-12-04,36419.81,282137.92
Geo 31,2023-12-11,36720.81,270630.9
Geo 31,2023-12-18,36730.07,288908.72
Geo 31,2023-12-25,34539.42,262520.17
Geo 31,2024-01-01,36817.53,281508.71
Geo 31,2024-01-08,37525.86,298577.54
Geo 31,2024-01-15,35638.12,262297.34
Geo 31,2024-01-22,36574.98,271841.55
Geo 31,2024-01-29,37391.75,265933.88
Geo 31,2024-02-05,37711.03,309940.4
Geo 31,2024-02-12,38718.46,271730.64
Geo 31,2024-02-19,34718.87,267060.32
Geo 31,2024-02-26,34668.12,290277.77
Geo 31,2024-03-04,39115.37,290297.51
Geo 31,2024-03-11,39591.89,303106.95
Geo 31,2024-03-18,41585.9,278007.32
Geo 31,2024-03-25,38173.97,325919.02
Geo 32,2022-04-04,9946.54,88282.34
Geo 32,2022-04-11,10051.04,83722.04
Geo 32,2022-04-18,9106.46,90294.79
Geo 32,2022-04-25,9481.96,77746.16
Geo 32,2022-05-02,9484.37,86033.93
Geo 32,2022-05-09,10266.29,78248.64
Geo 32,2022-05-16,8871.6,76866.83
Geo 32,2022-05-23,9704.76,79017.07
Geo 32,2022-05-30,9190.19,73862.49
Geo 32,2022-06-06,8868.02,78352.87
Geo 32,2022-06-13,9172.46,70938.21
Geo 32,2022-06-20,10074.13,72917.11
Geo 32,2022-06-27,7941.2,75144.04
Geo 32,2022-07-04,8485.49,72770.63
Geo 32,2022-07-11,8985.77,72302.35
Geo 32,2022-07-18,8799.13,71123.36
Geo 32,2022-07-25,8416.83,73274.0
Geo 32,2022-08-01,8111.89,67413.32
Geo 32,2022-08-08,8185.99,64442.02
Geo 32,2022-08-15,8901.16,75539.62
Geo 32,2022-08-22,7962.32,76950.86
Geo 32,2022-08-29,8023.92,77799.31
Geo 32,2022-09-05,8238.07,66480.95
Geo 32,2022-09-12,7483.77,75355.21
Geo 32,2022-09-19,7895.63,70293.07
Geo 32,2022-09-26,8641.95,62514.57
Geo 32,2022-10-03,7735.11,64711.5
Geo 32,2022-10-10,7887.12,70137.38
Geo 32,2022-10-17,8536.16,77043.83
Geo 32,2022-10-24,7584.5,68977.45
Geo 32,2022-10-31,8506.45,72235.81
Geo 32,2022-11-07,8888.86,72478.33
Geo 32,2022-11-14,9201.22,74491.14
Geo 32,2022-11-21,7374.02,66284.63
Geo 32,2022-11-28,7946.02,75569.35
Geo 32,2022-12-05,8698.02,71918.34
Geo 32,2022-12-12,9136.78,68068.19
Geo 32,2022-12-19,9928.99,70901.4
Geo 32,2022-12-26,9403.35,74684.98
Geo 32,2023-01-02,9913.84,69318.91
Geo 32,2023-01-09,9944.89,72037.74
Geo 32,2023-01-16,9994.44,75455.72
Geo 32,2023-01-23,9371.57,71430.5
Geo 32,2023-01-30,9201.23,77906.68
Geo 32,2023-02-06,10234.87,84034.83
Geo 32,2023-02-13,10352.56,77501.06
Geo 32,2023-02-20,10167.03,84257.86
Geo 32,2023-02-27,9843.05,79621.42
Geo 32,2023-03-06,10826.97,78755.88
Geo 32,2023-03-13,11246.15,75327.06
Geo 32,2023-03-20,9801.16,69839.15
Geo 32,2023-03-27,9655.65,68160.59
Geo 32,2023-04-03,10746.68,66726.2
Geo 32,2023-04-10,10854.78,82041.84
Geo 32,2023-04-17,11849.17,81554.8
Geo 32,2023-04-24,9631.97,83378.15
Geo 32,2023-05-01,9674.48,82662.33
Geo 32,2023-05-08,10402.47,76373.02
Geo 32,2023-05-15,9809.08,73661.73
Geo 32,2023-05-22,10216.39,78464.06
Geo 32,2023-05-29,9384.6,90817.5
Geo 32,2023-06-05,10507.34,93819.27
Geo 32,2023-06-12,9685.87,89853.11
Geo 32,2023-06-19,9578.64,86600.75
Geo 32,2023-06-26,9474.71,80240.29
Geo 32,2023-07-03,9687.1,80428.83
Geo 32,2023-07-10,8539.08,84638.57
Geo 32,2023-07-17,9010.63,82189.81
Geo 32,2023-07-24,9499.78,79173.13
Geo 32,2023-07-31,9091.96,80979.62
Geo 32,2023-08-07,8378.2,65186.57
Geo 32,2023-08-14,8607.09,64361.87
Geo 32,2023-08-21,8978.48,74014.7
Geo 32,2023-08-28,8623.01,70966.69
Geo 32,2023-09-04,9306.65,75016.86
Geo 32,2023-09-11,8702.16,68570.24
Geo 32,2023-09-18,7848.15,73070.39
Geo 32,2023-09-25,8530.72,71933.11
Geo 32,2023-10-02,8302.43,72963.42
Geo 32,2023-10-09,9075.12,70887.8
Geo 32,2023-10-16,8418.13,74145.47
Geo 32,2023-10-23,8437.3,72202.88
Geo 32,2023-10-30,9335.28,71837.25
Geo 32,2023-11-06,8324.28,70683.56
Geo 32,2023-11-13,9369.7,70777.26
Geo 32,2023-11-20,8837.7,78189.0
Geo 32,2023-11-27,8991.99,87226.64
Geo 32,2023-12-04,10690.3,84356.72
Geo 32,2023-12-11,10383.37,82919.04
Geo 32,2023-12-18,10951.99,74004.06
Geo 32,2023-12-25,9584.57,83173.6
Geo 32,2024-01-01,11099.86,73558.19
Geo 32,2024-01-08,9466.55,77406.46
Geo 32,2024-01-15,10070.74,83825.73
Geo 32,2024-01-22,10869.24,91552.51
Geo 32,2024-01-29,12016.86,84845.66
Geo 32,2024-02-05,9421.92,78652.24
Geo 32,2024-02-12,10341.0,75697.51
Geo 32,2024-02-19,10477.96,84573.84
Geo 32,2024-02-26,10573.19,82373.47
Geo 32,2024-03-04,10338.94,86169.35
Geo 32,2024-03-11,10682.42,78939.03
Geo 32,2024-03-18,10409.26,80456.23
Geo 32,2024-03-25,9535.22,81394.61
Geo 33,2022-04-04,20452.62,163887.11
Geo 33,2022-04-11,20045.99,157120.98
Geo 33,2022-04-18,20266.13,155307.92
Geo 33,2022-04-25,24034.96,170518.53
Geo 33,2022-05-02,21200.75,186209.57
Geo 33,2022-05-09,19076.94,179697.08
Geo 33,2022-05-16,19217.13,190130.54
Geo 33,2022-05-23,19678.06,198760.14
Geo 33,2022-05-30,19567.38,165919.88
Geo 33,2022-06-06,18643.6,163101.74
Geo 33,2022-06-13,19484.99,153062.32
Geo 33,2022-06-20,18561.41,149992.87
Geo 33,2022-06-27,18413.53,149952.01
Geo 33,2022-07-04,18736.6,159806.57
Geo 33,2022-07-11,19093.68,165343.49
Geo 33,2022-07-18,18123.46,159882.02
Geo 33,2022-07-25,16456.46,136728.17
Geo 33,2022-08-01,18381.0,134625.26
Geo 33,2022-08-08,18548.37,124014.22
Geo 33,2022-08-15,18412.28,124791.95
Geo 33,2022-08-22,18415.6,115301.44
Geo 33,2022-08-29,17667.65,140273.98
Geo 33,2022-09-05,17763.87,125522.56
Geo 33,2022-09-12,17016.82,150097.56
Geo 33,2022-09-19,16988.28,153996.78
Geo 33,2022-09-26,17892.41,143604.51
Geo 33,2022-10-03,15715.2,155391.47
Geo 33,2022-10-10,16521.89,154309.82
Geo 33,2022-10-17,17951.85,166399.91
Geo 33,2022-10-24,18917.14,161117.12
Geo 33,2022-10-31,20258.41,162964.72
Geo 33,2022-11-07,20799.27,166875.99
Geo 33,2022-11-14,18979.8,162527.18
Geo 33,2022-11-21,18551.24,172911.38
Geo 33,2022-11-28,17548.45,153461.62
Geo 33,2022-12-05,19048.55,177761.61
Geo 33,2022-12-12,21109.97,152026.41
Geo 33,2022-12-19,21420.14,170423.42
Geo 33,2022-12-26,22446.25,157967.35
Geo 33,2023-01-02,23386.65,170330.18
Geo 33,2023-01-09,22324.67,159742.49
Geo 33,2023-01-16,21433.11,176087.33
Geo 33,2023-01-23,20371.91,180824.09
Geo 33,2023-01-30,21660.01,164719.31
Geo 33,2023-02-06,22477.39,162575.18
Geo 33,2023-02-13,21186.38,159776.88
Geo 33,2023-02-20,20478.23,176004.21
Geo 33,2023-02-27,21408.41,178625.69
Geo 33,2023-03-06,20736.61,179451.65
Geo 33,2023-03-13,20925.02,161947.98
Geo 33,2023-03-20,20719.1,170703.93
Geo 33,2023-03-27,21021.58,178912.05
Geo 33,2023-04-03,22486.49,174613.32
Geo 33,2023-04-10,22977.24,190490.66
Geo 33,2023-04-17,22642.22,192984.35
Geo 33,2023-04-24,24885.97,196200.56
Geo 33,2023-05-01,23738.45,187080.97
Geo 33,2023-05-08,22212.64,169200.79
Geo 33,2023-05-15,23106.4,195238.85
Geo 33,2023-05-22,22068.25,186518.83
Geo 33,2023-05-29,20359.78,182050.91
Geo 33,2023-06-05,19446.5,178409.36
Geo 33,2023-06-12,21496.76,173623.21
Geo 33,2023-06-19,17928.57,175128.9
Geo 33,2023-06-26,18689.87,180331.43
Geo 33,2023-07-03,17575.26,172666.23
Geo 33,2023-07-10,18905.01,155950.04
Geo 33,2023-07-17,21346.59,169061.69
Geo 33,2023-07-24,17795.92,182071.91
Geo 33,2023-07-31,20303.86,162047.6
Geo 33,2023-08-07,20593.95,171779.97
Geo 33,2023-08-14,18214.8,174465.74
Geo 33,2023-08-21,18980.47,167233.58
Geo 33,2023-08-28,19833.6,161656.8
Geo 33,2023-09-04,17545.58,159041.64
Geo 33,2023-09-11,15855.95,152011.12
Geo 33,2023-09-18,17668.69,151282.62
Geo 33,2023-09-25,18913.73,137703.4
Geo 33,2023-10-02,18428.12,142785.69
Geo 33,2023-10-09,18578.23,128170.32
Geo 33,2023-10-16,21240.95,163921.68
Geo 33,2023-10-23,19586.23,180792.19
Geo 33,2023-10-30,21253.74,180777.53
Geo 33,2023-11-06,19271.17,167719.74
Geo 33,2023-11-13,19394.62,169566.14
Geo 33,2023-11-20,18618.0,179341.78
Geo 33,2023-11-27,20061.67,176642.45
Geo 33,2023-12-04,22051.88,144142.17
Geo 33,2023-12-11,21955.67,155867.34
Geo 33,2023-12-18,20282.77,179063.91
Geo 33,2023-12-25,20474.54,174402.89
Geo 33,2024-01-01,20793.95,190059.24
Geo 33,2024-01-08,22170.68,182951.5
Geo 33,2024-01-15,22925.87,163157.83
Geo 33,2024-01-22,25446.37,171718.82
Geo 33,2024-01-29,22569.99,160781.0
Geo 33,2024-02-05,23593.59,195757.43
Geo 33,2024-02-12,22282.42,184605.52
Geo 33,2024-02-19,20935.65,177698.32
Geo 33,2024-02-26,22110.83,163201.73
Geo 33,2024-03-04,23006.47,190990.81
Geo 33,2024-03-11,23016.63,191754.05
Geo 33,2024-03-18,21616.4,180434.53
Geo 33,2024-03-25,22403.81,202398.22
Geo 34,2022-04-04,19921.22,163880.69
Geo 34,2022-04-11,20770.0,181211.94
Geo 34,2022-04-18,18843.46,183556.01
Geo 34,2022-04-25,20948.87,166735.33
Geo 34,2022-05-02,18893.5,165787.35
Geo 34,2022-05-09,19857.31,158034.68
Geo 34,2022-05-16,17015.95,177050.52
Geo 34,2022-05-23,17525.27,168257.26
Geo 34,2022-05-30,18548.83,170614.36
Geo 34,2022-06-06,17203.01,162821.24
Geo 34,2022-06-13,18380.54,166854.99
Geo 34,2022-06-20,18511.05,148803.02
Geo 34,2022-06-27,18596.6,145450.94
Geo 34,2022-07-04,17689.86,157595.86
Geo 34,2022-07-11,18571.66,129111.44
Geo 34,2022-07-18,18841.67,149799.75
Geo 34,2022-07-25,17049.83,143084.99
Geo 34,2022-08-01,16769.17,141558.87
Geo 34,2022-08-08,17734.88,138396.49
Geo 34,2022-08-15,19769.3,131730.48
Geo 34,2022-08-22,17553.69,116094.55
Geo 34,2022-08-29,18174.35,136935.79
Geo 34,2022-09-05,16691.68,135631.09
Geo 34,2022-09-12,19302.49,148884.4
Geo 34,2022-09-19,18344.85,145984.36
Geo 34,2022-09-26,17375.94,141148.45
Geo 34,2022-10-03,17680.97,136356.13
Geo 34,2022-10-10,19560.81,168870.04
Geo 34,2022-10-17,17921.13,166030.45
Geo 34,2022-10-24,17620.69,155988.8
Geo 34,2022-10-31,15404.97,155317.14
Geo 34,2022-11-07,18509.02,144903.51
Geo 34,2022-11-14,17722.89,158125.24
Geo 34,2022-11-21,17869.91,157931.65
Geo 34,2022-11-28,19273.83,150549.88
Geo 34,2022-12-05,18416.21,158086.99
Geo 34,2022-12-12,18973.63,146058.08
Geo 34,2022-12-19,18349.18,155340.27
Geo 34,2022-12-26,21045.4,162236.4
Geo 34,2023-01-02,22683.46,159967.28
Geo 34,2023-01-09,21296.25,173260.81
Geo 34,2023-01-16,22353.3,167952.6
Geo 34,2023-01-23,18679.86,153475.29
Geo 34,2023-01-30,20158.88,168211.65
Geo 34,2023-02-06,20289.64,188188.68
Geo 34,2023-02-13,19770.35,179770.4
Geo 34,2023-02-20,22170.87,181744.17
Geo 34,2023-02-27,18944.09,188632.46
Geo 34,2023-03-06,20586.39,186457.88
Geo 34,2023-03-13,20062.23,179730.57
Geo 34,2023-03-20,20500.04,171049.11
Geo 34,2023-03-27,22225.73,171302.23
Geo 34,2023-04-03,21083.64,149813.53
Geo 34,2023-04-10,19868.98,177352.63
Geo 34,2023-04-17,20446.29,175348.07
Geo 34,2023-04-24,21729.43,191667.0
Geo 34,2023-05-01,21443.08,197671.0
Geo 34,2023-05-08,23786.64,201407.18
Geo 34,2023-05-15,21685.71,195374.93
Geo 34,2023-05-22,20309.92,183268.91
Geo 34,2023-05-29,19429.74,182331.15
Geo 34,2023-06-05,17137.52,180333.95
Geo 34,2023-06-12,17702.82,172468.82
Geo 34,2023-06-19,19605.79,180561.66
Geo 34,2023-06-26,20593.57,175334.18
Geo 34,2023-07-03,19862.24,166226.45
Geo 34,2023-07-10,20647.81,176183.65
Geo 34,2023-07-17,18484.55,182589.9
Geo 34,2023-07-24,20441.65,202651.09
Geo 34,2023-07-31,20471.9,174052.17
Geo 34,2023-08-07,19111.41,159792.43
Geo 34,2023-08-14,16667.26,174516.59
Geo 34,2023-08-21,17746.97,152037.59
Geo 34,2023-08-28,17499.92,174456.31
Geo 34,2023-09-04,16625.74,174437.3
Geo 34,2023-09-11,18078.8,166133.56
Geo 34,2023-09-18,20287.83,170959.06
Geo 34,2023-09-25,17982.17,187387.87
Geo 34,2023-10-02,19129.0,164637.31
Geo 34,2023-10-09,20538.95,172794.14
Geo 34,2023-10-16,20534.91,173176.19
Geo 34,2023-10-23,19027.48,159510.45
Geo 34,2023-10-30,19720.02,168752.46
Geo 34,2023-11-06,22082.82,164892.16
Geo 34,2023-11-13,21621.25,170767.56
Geo 34,2023-11-20,18457.77,166913.95
Geo 34,2023-11-27,18910.15,176224.28
Geo 34,2023-12-04,18295.99,184509.9
Geo 34,2023-12-11,19442.85,187623.55
Geo 34,2023-12-18,20715.13,192085.52
Geo 34,2023-12-25,21069.03,171732.94
Geo 34,2024-01-01,22805.58,163920.96
Geo 34,2024-01-08,22195.31,166382.37
Geo 34,2024-01-15,22859.15,180770.05
Geo 34,2024-01-22,24190.84,186198.4
Geo 34,2024-01-29,23009.54,165131.69
Geo 34,2024-02-05,22126.49,180532.33
Geo 34,2024-02-12,24662.25,175409.73
Geo 34,2024-02-19,22432.22,171879.58
Geo 34,2024-02-26,22080.53,177503.97
Geo 34,2024-03-04,23172.7,193141.3
Geo 34,2024-03-11,23221.29,183924.02
Geo 34,2024-03-18,23107.54,207595.11
Geo 34,2024-03-25,22278.84,196242.52
Geo 35,2022-04-04,18927.68,177539.87
Geo 35,2022-04-11,23672.91,200525.14
Geo 35,2022-04-18,26138.62,209122.52
Geo 35,2022-04-25,21595.16,188184.98
Geo 35,2022-05-02,21008.46,210648.26
Geo 35,2022-05-09,23710.18,203760.62
Geo 35,2022-05-16,20540.99,187638.79
Geo 35,2022-05-23,20937.87,187194.99
Geo 35,2022-05-30,18960.13,192337.42
Geo 35,2022-06-06,19355.84,190693.92
Geo 35,2022-06-13,21617.61,179777.77
Geo 35,2022-06-20,20152.39,180471.33
Geo 35,2022-06-27,20781.08,168724.57
Geo 35,2022-07-04,20411.62,177258.09
Geo 35,2022-07-11,18420.17,176443.18
Geo 35,2022-07-18,18934.92,193027.5
Geo 35,2022-07-25,19146.03,194657.89
Geo 35,2022-08-01,18948.53,192663.02
Geo 35,2022-08-08,20643.8,183567.76
Geo 35,2022-08-15,19684.88,173273.8
Geo 35,2022-08-22,19428.78,167024.88
Geo 35,2022-08-29,19902.28,195028.77
Geo 35,2022-09-05,18183.96,175241.43
Geo 35,2022-09-12,20186.91,152517.72
Geo 35,2022-09-19,17664.93,150655.12
Geo 35,2022-09-26,19869.08,171867.32
Geo 35,2022-10-03,17895.77,174599.92
Geo 35,2022-10-10,18329.28,172047.28
Geo 35,2022-10-17,20260.83,172744.68
Geo 35,2022-10-24,19636.24,169816.56
Geo 35,2022-10-31,18327.14,157098.98
Geo 35,2022-11-07,19426.66,169567.81
Geo 35,2022-11-14,19547.56,175727.37
Geo 35,2022-11-21,17873.48,162158.13
Geo 35,2022-11-28,20048.45,154456.7
Geo 35,2022-12-05,22150.6,175196.02
Geo 35,2022-12-12,21707.16,194209.42
Geo 35,2022-12-19,20994.67,170585.85
Geo 35,2022-12-26,22319.11,179259.75
Geo 35,2023-01-02,21227.99,152628.58
Geo 35,2023-01-09,23457.57,154336.71
Geo 35,2023-01-16,22779.14,162921.03
Geo 35,2023-01-23,20719.41,185076.54
Geo 35,2023-01-30,20757.92,202897.8
Geo 35,2023-02-06,21894.27,185800.44
Geo 35,2023-02-13,22187.94,182882.49
Geo 35,2023-02-20,22155.78,177620.93
Geo 35,2023-02-27,23169.92,184909.61
Geo 35,2023-03-06,22471.84,162123.29
Geo 35,2023-03-13,22792.54,169652.24
Geo 35,2023-03-20,20218.96,176999.34
Geo 35,2023-03-27,21718.11,182232.32
Geo 35,2023-04-03,23575.68,192212.7
Geo 35,2023-04-10,24366.87,199496.82
Geo 35,2023-04-17,21215.58,216708.23
Geo 35,2023-04-24,24875.33,202806.94
Geo 35,2023-05-01,21835.42,186971.36
Geo 35,2023-05-08,25073.08,187295.52
Geo 35,2023-05-15,22973.44,201129.39
Geo 35,2023-05-22,20082.86,203214.29
Geo 35,2023-05-29,20580.22,203795.55
Geo 35,2023-06-05,21511.14,194222.19
Geo 35,2023-06-12,19421.26,194958.87
Geo 35,2023-06-19,19791.22,193862.43
Geo 35,2023-06-26,21719.9,185380.84
Geo 35,2023-07-03,21172.35,182870.15
Geo 35,2023-07-10,19416.17,175844.75
Geo 35,2023-07-17,20859.25,183022.5
Geo 35,2023-07-24,18888.87,182861.49
Geo 35,2023-07-31,18855.52,195158.05
Geo 35,2023-08-07,18440.04,173648.27
Geo 35,2023-08-14,19409.11,147452.91
Geo 35,2023-08-21,19604.68,162671.82
Geo 35,2023-08-28,18552.22,189301.51
Geo 35,2023-09-04,19711.04,182604.37
Geo 35,2023-09-11,19965.99,178554.83
Geo 35,2023-09-18,18726.06,177906.55
Geo 35,2023-09-25,21027.64,179496.04
Geo 35,2023-10-02,20888.38,154656.86
Geo 35,2023-10-09,18907.05,195290.84
Geo 35,2023-10-16,21590.84,172459.38
Geo 35,2023-10-23,18656.87,180888.38
Geo 35,2023-10-30,19621.22,178014.96
Geo 35,2023-11-06,20075.07,180124.23
Geo 35,2023-11-13,19209.6,180148.5
Geo 35,2023-11-20,17776.08,175135.39
Geo 35,2023-11-27,20072.62,181182.01
Geo 35,2023-12-04,21801.34,194514.78
Geo 35,2023-12-11,23012.95,193986.83
Geo 35,2023-12-18,22978.49,214263.79
Geo 35,2023-12-25,21538.94,190950.66
Geo 35,2024-01-01,22275.75,188095.91
Geo 35,2024-01-08,20587.72,193278.47
Geo 35,2024-01-15,23277.01,175769.33
Geo 35,2024-01-22,23496.13,178394.78
Geo 35,2024-01-29,28564.19,179030.56
Geo 35,2024-02-05,25353.19,187182.02
Geo 35,2024-02-12,25422.9,190384.95
Geo 35,2024-02-19,24080.38,200219.0
Geo 35,2024-02-26,25847.99,202845.82
Geo 35,2024-03-04,24361.27,193718.67
Geo 35,2024-03-11,25362.79,187733.57
Geo 35,2024-03-18,23591.94,180489.61
Geo 35,2024-03-25,21156.68,190961.65
Geo 36,2022-04-04,37899.47,302955.19
Geo 36,2022-04-11,36877.59,345922.59
Geo 36,2022-04-18,36607.81,365403.63
Geo 36,2022-04-25,36402.07,376856.82
Geo 36,2022-05-02,32806.45,336128.63
Geo 36,2022-05-09,39418.14,357634.49
Geo 36,2022-05-16,36322.31,334251.72
